仏 4A29 CAA9 U+4ECF
物 4A2A CAAA U+7269
分 4A2C CAAC U+5206
噴 4A2E CAAE U+5674
墳 4A2F CAAF U+58B3
憤 4A30 CAB0 U+61A4
奮 4A33 CAB3 U+596E
粉 4A34 CAB4 U+7C89
紛 4A36 CAB6 U+7D1B
雰 4A37 CAB7 U+96F0
文 4A38 CAB8 U+6587
聞 4A39 CAB9 U+805E
丙 4A3A CABA U+4E19
併 4A3B CABB U+4F75
兵 4A3C CABC U+5175
塀 4A3D CABD U+5840
幣 4A3E CABE U+5E63
平 4A3F CABF U+5E73
弊 4A40 CAC0 U+5F0A
柄 4A41 CAC1 U+67C4
並 4A42 CAC2 U+4E26
蔽 4A43 CAC3 U+853D
閉 4A44 CAC4 U+9589
陛 4A45 CAC5 U+965B
米 4A46 CAC6 U+7C73
頁 4A47 CAC7 U+9801
壁 4A49 CAC9 U+58C1
癖 4A4A CACA U+7656
別 4A4C CACC U+5225
蔑 4A4E CACE U+8511
偏 4A50 CAD0 U+504F
変 4A51 CAD1 U+5909
片 4A52 CAD2 U+7247
編 4A54 CAD4 U+7DE8
辺 4A55 CAD5 U+8FBA
返 4A56 CAD6 U+8FD4
遍 4A57 CAD7 U+904D
便 4A58 CAD8 U+4FBF
勉 4A59 CAD9 U+52C9
弁 4A5B CADB U+5F01
保 4A5D CADD U+4FDD
舗 4A5E CADE U+8217
捕 4A61 CAE1 U+6355
歩 4A62 CAE2 U+6B69
補 4A64 CAE4 U+88DC
穂 4A66 CAE6 U+7A42
募 4A67 CAE7 U+52DF
墓 4A68 CAE8 U+5893
慕 4A69 CAE9 U+6155
暮 4A6B CAEB U+66AE
母 4A6C CAEC U+6BCD
簿 4A6D CAED U+7C3F
倣 4A6F CAEF U+5023
俸 4A70 CAF0 U+4FF8
包 4A71 CAF1 U+5305
報 4A73 CAF3 U+5831
奉 4A74 CAF4 U+5949
宝 4A75 CAF5 U+5B9D
峰 4A76 CAF6 U+5CF0
崩 4A78 CAF8 U+5D29
抱 4A7A CAFA U+62B1
放 4A7C CAFC U+653E
方 4A7D CAFD U+65B9
法 4B21 CBA1 U+6CD5
泡 4B22 CBA2 U+6CE1
砲 4B24 CBA4 U+7832
縫 4B25 CBA5 U+7E2B
胞 4B26 CBA6 U+80DE
芳 4B27 CBA7 U+82B3
蜂 4B2A CBAA U+8702
褒 4B2B CBAB U+8912
訪 4B2C CBAC U+8A2A
豊 4B2D CBAD U+8C4A
邦 4B2E CBAE U+90A6
飽 4B30 CBB0 U+98FD
乏 4B33 CBB3 U+4E4F
亡 4B34 CBB4 U+4EA1
傍 4B35 CBB5 U+508D
剖 4B36 CBB6 U+5256
坊 4B37 CBB7 U+574A
妨 4B38 CBB8 U+59A8
帽 4B39 CBB9 U+5E3D
忘 4B3A CBBA U+5FD8
忙 4B3B CBBB U+5FD9
房 4B3C CBBC U+623F
暴 4B3D CBBD U+66B4
望 4B3E CBBE U+671B
某 4B3F CBBF U+67D0
棒 4B40 CBC0 U+68D2
冒 4B41 CBC1 U+5192
紡 4B42 CBC2 U+7D21
肪 4B43 CBC3 U+80AA
膨 4B44 CBC4 U+81A8
謀 4B45 CBC5 U+8B00
貌 4B46 CBC6 U+8C8C
貿 4B47 CBC7 U+8CBF
防 4B49 CBC9 U+9632
北 4B4C CBCC U+5317
僕 4B4D CBCD U+50D5
墨 4B4F CBCF U+58A8
撲 4B50 CBD0 U+64B2
朴 4B51 CBD1 U+6734
牧 4B52 CBD2 U+7267
睦 4B53 CBD3 U+7766
勃 4B56 CBD6 U+52C3
没 4B57 CBD7 U+6CA1
堀 4B59 CBD9 U+5800
奔 4B5B CBDB U+5954
本 4B5C CBDC U+672C
翻 4B5D CBDD U+7FFB
凡 4B5E CBDE U+51E1
盆 4B5F CBDF U+76C6
摩 4B60 CBE0 U+6469
磨 4B61 CBE1 U+78E8
魔 4B62 CBE2 U+9B54
麻 4B63 CBE3 U+9EBB
埋 4B64 CBE4 U+57CB
妹 4B65 CBE5 U+59B9
昧 4B66 CBE6 U+6627
枚 4B67 CBE7 U+679A
毎 4B68 CBE8 U+6BCE
幕 4B6B CBEB U+5E55
膜 4B6C CBEC U+819C
枕 4B6D CBED U+6795
又 4B74 CBF4 U+53C8
抹 4B75 CBF5 U+62B9
末 4B76 CBF6 U+672B
繭 4B7A CBFA U+7E6D
万 4B7C CBFC U+4E07
慢 4B7D CBFD U+6162
満 4B7E CBFE U+6E80
漫 4C21 CCA1 U+6F2B
味 4C23 CCA3 U+5473
未 4C24 CCA4 U+672A
魅 4C25 CCA5 U+9B45
岬 4C28 CCA8 U+5CAC
密 4C29 CCA9 U+5BC6
蜜 4C2A CCAA U+871C
脈 4C2E CCAE U+8108
妙 4C2F CCAF U+5999
民 4C31 CCB1 U+6C11
眠 4C32 CCB2 U+7720
務 4C33 CCB3 U+52D9
夢 4C34 CCB4 U+5922
無 4C35 CCB5 U+7121
矛 4C37 CCB7 U+77DB
霧 4C38 CCB8 U+9727
婿 4C3B CCBB U+5A7F
娘 4C3C CCBC U+5A18
冥 4C3D CCBD U+51A5
名 4C3E CCBE U+540D
命 4C3F CCBF U+547D
明 4C40 CCC0 U+660E
盟 4C41 CCC1 U+76DF
迷 4C42 CCC2 U+8FF7
銘 4C43 CCC3 U+9298
鳴 4C44 CCC4 U+9CF4
滅 4C47 CCC7 U+6EC5
免 4C48 CCC8 U+514D
綿 4C4A CCCA U+7DBF
面 4C4C CCCC U+9762
麺 4C4D CCCD U+9EBA
模 4C4F CCCF U+6A21
茂 4C50 CCD0 U+8302
妄 4C51 CCD1 U+5984
毛 4C53 CCD3 U+6BDB
猛 4C54 CCD4 U+731B
盲 4C55 CCD5 U+76F2
網 4C56 CCD6 U+7DB2
耗 4C57 CCD7 U+8017
木 4C5A CCDA U+6728
黙 4C5B CCDB U+9ED9
目 4C5C CCDC U+76EE
餅 4C5F CCDF U+9905
戻 4C61 CCE1 U+623B
問 4C64 CCE4 U+554F
紋 4C66 CCE6 U+7D0B
門 4C67 CCE7 U+9580
冶 4C6A CCEA U+51B6
夜 4C6B CCEB U+591C
野 4C6E CCEE U+91CE
弥 4C6F CCEF U+5F25
矢 4C70 CCF0 U+77E2
厄 4C71 CCF1 U+5384
役 4C72 CCF2 U+5F79
約 4C73 CCF3 U+7D04
薬 4C74 CCF4 U+85AC
訳 4C75 CCF5 U+8A33
躍 4C76 CCF6 U+8E8D
柳 4C78 CCF8 U+67F3
愉 4C7B CCFB U+6109
油 4C7D CCFD U+6CB9
癒 4C7E CCFE U+7652
諭 4D21 CDA1 U+8AED
輸 4D22 CDA2 U+8F38
唯 4D23 CDA3 U+552F
優 4D25 CDA5 U+512A
勇 4D26 CDA6 U+52C7
友 4D27 CDA7 U+53CB
幽 4D29 CDA9 U+5E7D
悠 4D2A CDAA U+60A0
憂 4D2B CDAB U+6182
有 4D2D CDAD U+6709
湧 4D2F CDAF U+6E67
猶 4D31 CDB1 U+7336
由 4D33 CDB3 U+7531
裕 4D35 CDB5 U+88D5
誘 4D36 CDB6 U+8A98
遊 4D37 CDB7 U+904A
郵 4D39 CDB9 U+90F5
雄 4D3A CDBA U+96C4
融 4D3B CDBB U+878D
夕 4D3C CDBC U+5915
予 4D3D CDBD U+4E88
余 4D3E CDBE U+4F59
与 4D3F CDBF U+4E0E
誉 4D40 CDC0 U+8A89
預 4D42 CDC2 U+9810
幼 4D44 CDC4 U+5E7C
妖 4D45 CDC5 U+5996
容 4D46 CDC6 U+5BB9
庸 4D47 CDC7 U+5EB8
揚 4D48 CDC8 U+63DA
揺 4D49 CDC9 U+63FA
擁 4D4A CDCA U+64C1
曜 4D4B CDCB U+66DC
様 4D4D CDCD U+69D8
洋 4D4E CDCE U+6D0B
溶 4D4F CDCF U+6EB6
用 4D51 CDD1 U+7528
窯 4D52 CDD2 U+7AAF
羊 4D53 CDD3 U+7F8A
葉 4D55 CDD5 U+8449
要 4D57 CDD7 U+8981
謡 4D58 CDD8 U+8B21
踊 4D59 CDD9 U+8E0A
陽 4D5B CDDB U+967D
養 4D5C CDDC U+990A
抑 4D5E CDDE U+6291
欲 4D5F CDDF U+6B32
沃 4D60 CDE0 U+6C83
浴 4D61 CDE1 U+6D74
翌 4D62 CDE2 U+7FCC
翼 4D63 CDE3 U+7FFC
羅 4D65 CDE5 U+7F85
裸 4D67 CDE7 U+88F8
来 4D68 CDE8 U+6765
頼 4D6A CDEA U+983C
雷 4D6B CDEB U+96F7
絡 4D6D CDED U+7D61
落 4D6E CDEE U+843D
酪 4D6F CDEF U+916A
乱 4D70 CDF0 U+4E71
卵 4D71 CDF1 U+5375
嵐 4D72 CDF2 U+5D50
欄 4D73 CDF3 U+6B04
濫 4D74 CDF4 U+6FEB
藍 4D75 CDF5 U+85CD
覧 4D77 CDF7 U+89A7
利 4D78 CDF8 U+5229
吏 4D79 CDF9 U+540F
履 4D7A CDFA U+5C65
梨 4D7C CDFC U+68A8
理 4D7D CDFD U+7406
璃 4D7E CDFE U+7483
痢 4E21 CEA1 U+75E2
裏 4E22 CEA2 U+88CF
里 4E24 CEA4 U+91CC
離 4E25 CEA5 U+96E2
陸 4E26 CEA6 U+9678
律 4E27 CEA7 U+5F8B
率 4E28 CEA8 U+7387
立 4E29 CEA9 U+7ACB
略 4E2C CEAC U+7565
流 4E2E CEAE U+6D41
留 4E31 CEB1 U+7559
硫 4E32 CEB2 U+786B
粒 4E33 CEB3 U+7C92
隆 4E34 CEB4 U+9686
竜 4E35 CEB5 U+7ADC
侶 4E37 CEB7 U+4FB6
慮 4E38 CEB8 U+616E
旅 4E39 CEB9 U+65C5
虜 4E3A CEBA U+865C
了 4E3B CEBB U+4E86
僚 4E3D CEBD U+50DA
両 4E3E CEBE U+4E21
寮 4E40 CEC0 U+5BEE
料 4E41 CEC1 U+6599
涼 4E43 CEC3 U+6DBC
猟 4E44 CEC4 U+731F
療 4E45 CEC5 U+7642
瞭 4E46 CEC6 U+77AD
糧 4E48 CEC8 U+7CE7
良 4E49 CEC9 U+826F
量 4E4C CECC U+91CF
陵 4E4D CECD U+9675
領 4E4E CECE U+9818
力 4E4F CECF U+529B
緑 4E50 CED0 U+7DD1
倫 4E51 CED1 U+502B
厘 4E52 CED2 U+5398
林 4E53 CED3 U+6797
臨 4E57 CED7 U+81E8
輪 4E58 CED8 U+8F2A
隣 4E59 CED9 U+96A3
瑠 4E5C CEDC U+7460
塁 4E5D CEDD U+5841
涙 4E5E CEDE U+6D99
累 4E5F CEDF U+7D2F
類 4E60 CEE0 U+985E
令 4E61 CEE1 U+4EE4
例 4E63 CEE3 U+4F8B
冷 4E64 CEE4 U+51B7
励 4E65 CEE5 U+52B1
礼 4E69 CEE9 U+793C
鈴 4E6B CEEB U+9234
隷 4E6C CEEC U+96B7
零 4E6D CEED U+96F6
霊 4E6E CEEE U+970A
麗 4E6F CEEF U+9E97
齢 4E70 CEF0 U+9F62
暦 4E71 CEF1 U+66A6
歴 4E72 CEF2 U+6B74
列 4E73 CEF3 U+5217
劣 4E74 CEF4 U+52A3
烈 4E75 CEF5 U+70C8
裂 4E76 CEF6 U+88C2
廉 4E77 CEF7 U+5EC9
恋 4E78 CEF8 U+604B
練 4E7D CEFD U+7DF4
連 4F22 CFA2 U+9023
錬 4F23 CFA3 U+932C
呂 4F24 CFA4 U+5442
炉 4F27 CFA7 U+7089
賂 4F28 CFA8 U+8CC2
路 4F29 CFA9 U+8DEF
露 4F2A CFAA U+9732
労 4F2B CFAB U+52B4
廊 4F2D CFAD U+5ECA
弄 4F2E CFAE U+5F04
朗 4F2F CFAF U+6717
楼 4F30 CFB0 U+697C
浪 4F32 CFB2 U+6D6A
漏 4F33 CFB3 U+6F0F
老 4F37 CFB7 U+8001
郎 4F3A CFBA U+90CE
六 4F3B CFBB U+516D
麓 4F3C CFBC U+9E93
録 4F3F CFBF U+9332
論 4F40 CFC0 U+8AD6
和 4F42 CFC2 U+548C
話 4F43 CFC3 U+8A71
賄 4F45 CFC5 U+8CC4
脇 4F46 CFC6 U+8107
惑 4F47 CFC7 U+60D1
枠 4F48 CFC8 U+67A0
湾 4F51 CFD1 U+6E7E
腕 4F53 CFD3 U+8155
丼 5027 D0A7 U+4E3C
傲 507E D0FE U+50B2
刹 516B D1EB U+5239
哺 532E D3AE U+54FA
喩 5348 D3C8 U+55A9
嗅 534C D3CC U+55C5
嘲 535E D3DE U+5632
毀 544C D4CC U+6BC0
彙 5743 D7C3 U+5F59
恣 5773 D7F3 U+6063
惧 577C D7FC U+60E7
慄 584B D8CB U+6144
憬 585D D8DD U+61AC
拉 5947 D9C7 U+62C9
摯 5975 D9F5 U+646F
曖 5B23 DBA3 U+66D6
楷 5C34 DCB4 U+6977
鬱 5D35 DDB5 U+9B31
璧 607A E0FA U+74A7
瘍 6167 E1E7 U+760D
箋 6435 E4B5 U+7B8B
籠 6446 E4C6 U+7C60
緻 654C E5CC U+7DFB
羞 6637 E6B7 U+7F9E
訃 6B3E EBBE U+8A03
諧 6B5F EBDF U+8AE7
貪 6C45 ECC5 U+8CAA
踪 6D29 EDA9 U+8E2A
辣 6D65 EDE5 U+8FA3
錮 6E7E EEFE U+932E
